time;X_value;Y_value;Z_value
72,5092;-2,74863;-0,8787;2,77975
72,511;-2,86355;-0,74941;2,78933
72,5122;-2,89228;-0,67279;2,81806
72,5141;-2,89228;-0,50519;2,86834
72,5162;-2,82764;-0,30647;2,94256
72,5182;-2,79412;-0,19633;3,00003
72,5248;-2,74384;0,03831;3,10059
72,5248;-2,77257;0,08859;3,09819
72,5248;-2,77257;0,08859;3,09819
72,5266;-2,842;0,1652;3,04552
72,5288;-2,8875;0,17478;3,00242
72,5306;-2,94735;0,20591;2,94496
72,5322;-2,93538;0,21309;2,87074
72,5343;-2,94735;0,17478;2,79891
72,5365;-3,0096;-0,00479;2,65286
72,5391;-3,04312;-0,09338;2,50681
72,5444;-3,02157;-0,45731;2,17161
72,5445;-2,97608;-0,56026;2,05908
72,5445;-2,97608;-0,56026;2,05908
72,5469;-2,87074;-0,7925;1,81486
72,5482;-2,70314;-0,99602;1,55867
72,5502;-2,56906;-1,10137;1,39347
72,5523;-2,33202;-1,3384;1,0032
72,5555;-2,15485;-1,64487;0,57702
72,5564;-2,05189;-1,82444;0,33999
72,5592;-1,80768;-2,18597;-0,15802
72,5645;-1,43417;-2,97369;-1,23066
72,5645;-1,43417;-2,97369;-1,23066
72,5645;-1,35755;-3,20593;-1,51079
72,5664;-1,27854;-3,45015;-1,80289
72,5684;-1,13249;-3,98168;-2,47329
72,5711;-1,04151;-4,24984;-2,84919
72,5724;-0,81166;-4,81967;-3,72549
72,5748;-0,61772;-5,48289;-4,71433
72,5766;-0,52674;-5,84203;-5,2291
72,5785;-0,27774;-6,63454;-6,52919
72,5839;0,26816;-8,58348;-10,97296
72,5839;0,26816;-8,58348;-10,97296
72,5846;0,44055;-9,1581;-12,55797
72,5864;0,78532;-10,45101;-16,41515
72,5883;0,97686;-11,17408;-18,65619
72,5904;1,57783;-12,71839;-23,05687
72,5925;2,36075;-13,50132;-25,08482
72,5943;2,77496;-15,15337;-28,68341
72,5965;3,4286;-16,84372;-31,33627
72,5985;3,56508;-17,73918;-32,47594
72,6041;2,49005;-22,23802;-36,71141
72,6041;1,95612;-23,49502;-37,34111
72,6041;1,95612;-23,49502;-37,34111
72,6065;1,02475;-25,90126;-37,83433
72,6135;0,419;-27,09361;-36,86704
72,6135;0,37351;-29,16466;-35,70343
72,6135;0,66082;-30,66108;-32,15751
72,6147;1,10137;-31,05853;-29,84942
72,6212;2,46131;-31,16149;-24,74004
72,6213;3,99604;-30,62756;-19,54686
72,6242;6,13174;-28,50384;-11,06394
72,6242;6,13174;-28,50384;-11,06394
72,6245;6,46694;-27,74486;-9,63935
72,6283;6,70158;-26,94277;-8,55474
72,6283;6,96016;-25,092;-7,18282
72,6302;6,96495;-24,05289;-6,75185
72,6322;6,80932;-21,83339;-6,28497
72,6367;6,54834;-19,39363;-6,02878
72,637;6,36638;-18,1486;-5,93301
72,6386;5,8971;-15,66574;-5,70077
72,6443;4,8508;-11,08789;-5,02798
72,6451;4,8508;-11,08789;-5,02798
72,6451;4,52757;-10,0775;-4,77897
72,6464;4,19238;-9,115;-4,51081
72,6484;3,3448;-7,43662;-3,85718
72,6505;2,27696;-6,08146;-2,97848
72,6525;1,69754;-5,54275;-2,47568
72,655;0,45491;-4,75982;-1,42699
72,6566;-0,81645;-4,22829;-0,43815
72,659;-1,37671;-4,02717;0,05507
72,6639;-2,90186;-3,70155;2,80848
72,664;-3,02876;-3,69915;3,87394
72,6642;-3,02876;-3,69915;3,87394
72,6664;-3,16044;-3,81887;6,4382
72,6685;-3,2203;-3,96731;7,92744
72,6705;-3,45015;-4,47011;11,13338
72,6723;-3,929;-5,28895;14,48057
72,6746;-4,27618;-5,79893;16,02967
72,6765;-5,10459;-6,99607;18,57
72,6792;-6,08146;-8,35123;20,14064
72,6841;-7,24029;-10,45101;20,38007
72,6841;-7,48929;-11,14774;19,82938
72,6848;-7,48929;-11,14774;19,82938
72,6868;-7,83167;-12,54839;17,67454
72,6884;-8,12138;-13,54681;14,53804
72,6909;-8,27222;-13,97778;12,93866
72,6925;-8,76544;-14,87323;9,73991
72,6948;-9,47415;-15,88122;6,51722
72,6969;-9,8716;-16,42233;4,81967
72,6987;-10,84367;-17,58116;1,12052
72,7056;-12,49333;-19,59953;-8,25067
72,7056;-12,49333;-19,59953;-8,25067
72,7056;-12,53163;-19,78868;-10,8724
72,7074;-12,32333;-19,80065;-13,2978
72,7085;-11,17647;-19,33377;-17,39201
72,7107;-9,20838;-18,5676;-19,09913
72,7126;-8,18603;-18,12466;-18,55802
72,7145;-6,34962;-17,1454;-14,87563
72,7169;-5,63852;-16,65218;-12,18446
72,7196;-4,67841;-15,66813;-6,28258
72,7247;-4,6425;-14,07355;2,61694
72,7247;-4,6425;-14,07355;2,61694
72,7247;-4,84841;-13,6761;3,8045
72,7329;-5,19079;-12,81655;5,03516
72,733;-5,29374;-12,3377;5,20755
72,7331;-5,4374;-11,3321;5,15008
72,7331;-5,60739;-10,86522;4,7239
72,7364;-5,74865;-10,09426;4,46532
72,7372;-5,9785;-9,33288;4,20914
72,7386;-6,06949;-9,00247;4,14449
72,7444;-6,2299;-7,8221;4,4342
72,7445;-6,15568;-7,47493;4,63771
72,7445;-6,15568;-7,47493;4,63771
72,7472;-5,91146;-6,88115;5,1429
72,7481;-5,71513;-6,56031;5,58345
72,7507;-5,62655;-6,4813;5,73908
72,7529;-5,34642;-6,34243;5,99287
72,7551;-5,19079;-6,28976;6,09582
72,7572;-4,8508;-6,28497;6,3137
72,7581;-4,41265;-6,33286;6,58186
72,7645;-3,012;-6,52919;7,04156
72,7646;-3,012;-6,52919;7,04156
72,7646;-2,58582;-6,57228;7,18522
72,766;-2,16921;-6,64411;7,34563
72,7687;-1,38868;-6,89551;7,60422
72,7706;-1,04151;-7,07987;7,6114
72,7725;-0,40942;-7,49169;7,42225
72,7743;0,15084;-7,95139;7,05353
72,7766;0,40463;-8,23152;6,78298
72,779;0,9218;-8,86361;6,07906
72,7845;2,0088;-10,14454;4,61856
72,7846;2,0088;-10,14454;4,61856
72,7846;2,28174;-10,41031;4,35279
72,786;2,83722;-10,64734;4,1804
72,7885;3,08622;-11,12141;3,98886
72,7904;3,53634;-11,64575;3,83802
72,7922;3,72549;-11,93067;3,77577
72,7941;4,07745;-12,50769;3,56747
72,7966;4,41265;-13,05119;3,39748
72,7986;4,54433;-13,33372;3,32565
72,8035;5,38472;-14,0927;3,16044
72,8039;5,58105;-14,23157;3,12213
72,8044;5,58105;-14,23157;3,12213
72,8063;5,9809;-14,53804;2,97369
72,8083;6,16286;-14,69606;2,90186
72,8103;6,54116;-14,94506;2,76778
72,8122;6,89551;-15,10309;2,56427
72,8142;7,11818;-15,17013;2,37751
72,8161;7,66647;-15,30181;1,84359
72,8182;8,27461;-15,35448;1,11813
72,8234;9,14613;-15,10787;-0,44294
72,8234;9,2443;-14,9714;-1,12052
72,824;9,25148;-14,9714;-1,12052
72,8262;9,22035;-14,68409;-2,52117
72,8282;9,09585;-14,27706;-3,86915
72,8305;8,98811;-14,0113;-4,46532
72,8321;8,47573;-13,41991;-5,47092
72,8346;7,73111;-12,81176;-6,19399
72,8363;7,33845;-12,51487;-6,45736
72,8387;6,66327;-11,878;-6,67045
72,8441;5,79415;-10,5827;-6,05033
72,845;5,79415;-10,5827;-6,05033
72,8459;5,68401;-10,27144;-5,8133
72,8462;5,58584;-9,953;-5,54753
72,8511;5,34402;-9,39992;-4,92742
72,8516;5,07826;-9,00008;-4,25463
72,8524;4,94178;-8,84924;-3,95534
72,8542;4,64968;-8,62657;-3,41663
72,8566;4,27618;-8,52841;-2,84919
72,863;4,02956;-8,3225;-2,56906
72,8641;2,9258;-8,0304;-1,64247
72,8641;2,9258;-8,0304;-1,64247
72,8652;2,61215;-7,97054;-1,4222
72,8663;1,97288;-7,9059;-1,11573
72,8681;1,67599;-7,85083;-1,02236
72,8705;1,08461;-7,68802;-0,86912
72,8722;0,52195;-7,51323;-0,7518
72,8742;0,28971;-7,42465;-0,69913
72,876;-0,10535;-7,21634;-0,58899
72,8782;-0,32083;-7,1086;-0,54829
72,8838;-1,33601;-6,67045;-0,47407
72,884;-1,33601;-6,67045;-0,47407
72,8843;-1,33601;-6,67045;-0,47407
72,8864;-1,7167;-6,44778;-0,5842
72,89;-2,0495;-6,28976;-0,83321
72,8903;-2,22189;-6,22033;-1,00799
72,8935;-2,56427;-6,12695;-1,24502
72,8943;-2,71271;-6,09103;-1,2977
72,8962;-3,07664;-6,0647;-1,38868
72,8992;-3,52677;-5,99287;-1,48924
72,9043;-4,41025;-5,79654;-1,63768
72,9043;-4,41025;-5,79654;-1,63768
72,9043;-4,60898;-5,77978;-1,67599
72,9066;-4,78376;-5,78457;-1,70472
72,9095;-5,05671;-5,79175;-1,6736
72,9111;-5,14051;-5,80372;-1,61135
72,9125;-5,19318;-5,79654;-1,40305
72,915;-5,09502;-5,6864;-1,10137
72,9161;-4,9753;-5,61697;-0,92419
72,9184;-4,76221;-5,54753;-0,55308
72,9252;-4,46772;-5,72471;-0,01197
72,9252;-4,46772;-5,72471;-0,01197
72,9252;-4,35997;-5,80612;0,07422
72,9262;-4,10618;-5,8971;0,2514
72,9288;-3,94098;-6,09343;0,36632
72,9312;-3,57705;-6,30891;0,60815
72,9325;-3,35677;-6,3999;0,72786
72,9347;-2,87313;-6,56031;0,90982
72,9364;-2,44216;-6,73988;0,98165
72,9385;-2,23386;-6,84284;0,97686
72,9449;-1,54431;-7,25705;0,94574
72,9449;-1,38868;-7,37437;0,95532
72,945;-1,38868;-7,37437;0,95532
72,9462;-1,09179;-7,64253;0,93616
72,9481;-0,94334;-7,75984;0,91222
72,9523;-0,61772;-8,01843;0,80448
72,9523;-0,28013;-8,28419;0,56505
72,9541;-0,11493;-8,39912;0,42379
72,9566;0,13887;-8,59545;0,16281
72,959;0,34956;-8,72234;0,03352
72,9648;0,67279;-8,8229;-0,00479
72,9648;0,67279;-8,84206;-0,00479
72,9648;0,67279;-8,84206;-0,00479
72,9685;0,76856;-8,89234;0,05746
72,9685;0,89067;-8,98092;0,05507
72,9727;0,9601;-9,04078;0,03113
72,9744;1,13967;-9,1988;-0,01437
72,9748;1,28812;-9,33767;-0,0431
72,9818;1,33361;-9,40711;-0,03352
72,9818;1,41262;-9,53161;-0,00718
72,9846;1,63768;-9,72076;0,0431
72,9846;1,63768;-9,72076;0,0431
72,9846;1,6736;-9,76625;0,05507
72,9864;1,69994;-9,81174;0,07183
72,9885;1,755;-9,86441;0,05986
72,9907;1,81486;-9,89075;0,00718
72,9921;1,8412;-9,89314;-0,02394
72,9943;1,88669;-9,9099;-0,10535
72,9962;1,95612;-9,93145;-0,22027
72,9979;1,97528;-9,95779;-0,28492
73,0035;1,95373;-10,0799;-0,56505
73,0037;1,95373;-10,0799;-0,56505
73,0043;1,95133;-10,1206;-0,63209
73,0062;1,93218;-10,21158;-0,78053
73,0084;1,92739;-10,28102;-0,8763
73,0106;1,9226;-10,43425;-1,07982
73,012;1,96809;-10,55157;-1,31685
73,0147;1,9657;-10,60903;-1,43417
73,0168;1,9657;-10,75508;-1,70233
73,0189;1,99443;-10,83409;-1,86275
73,0234;2,1309;-11,05916;-2,65046
73,0234;2,17161;-11,10225;-2,87552
73,024;2,17161;-11,10225;-2,87552
73,026;2,28414;-11,18845;-3,35198
73,0284;2,43737;-11,22915;-3,89309
73,0313;2,50202;-11,2483;-4,1828
73,0326;2,63131;-11,27703;-4,71193
73,0343;2,70792;-11,27943;-4,9777
73,0363;2,88031;-11,27943;-5,54035
73,0385;3,05988;-11,26267;-6,00724
73,0439;3,50522;-11,18366;-6,52919
73,044;3,50522;-11,18366;-6,52919
73,0442;3,62254;-11,18605;-6,55313
73,047;3,73507;-11,20281;-6,51961
73,0486;3,90746;-11,24591;-6,20596
73,0506;4,07266;-11,28901;-5,67443
73,0521;4,17322;-11,4159;-5,37036
73,0542;4,39828;-11,60505;-4,71193
73,0563;4,518;-11,71998;-4,38152
73,0584;4,82686;-11,97616;-3,77817
73,066;5,48768;-12,5891;-2,6744
73,066;5,48768;-12,5891;-2,6744
73,066;5,65767;-12,74951;-2,45174
73,0671;5,97611;-13,07992;-2,10936
73,0687;6,12695;-13,20682;-1,97528
73,0705;6,40229;-13,40076;-1,77416
73,0722;6,53158;-13,47737;-1,70472
73,0745;6,80932;-13,5899;-1,61853
73,0774;7,03677;-13,59469;-1,58022
73,0794;7,1086;-13,56117;-1,56586
73,0847;7,17804;-13,26189;-1,65684
73,0848;7,13494;-13,16372;-1,7167
73,0853;7,13494;-13,16372;-1,7167
73,0863;6,99847;-12,96021;-1,8412
73,0882;6,95058;-12,85247;-1,91303
73,0904;6,82847;-12,59867;-2,08781
73,0923;6,7351;-12,31854;-2,29132
73,0941;6,68721;-12,18925;-2,43258
73,0963;6,51722;-11,94264;-2,69595
73,0983;6,35919;-11,75589;-2,93538
73,1047;6,16047;-11,57392;-3,32086
73,1047;6,16047;-11,57392;-3,32086
73,1047;6,11977;-11,57392;-3,32086
73,1069;6,06949;-11,56195;-3,47649
73,1083;5,99526;-11,64336;-3,60338
73,1165;5,98569;-11,69603;-3,62493
73,1165;5,84921;-11,86124;-3,60817
73,1165;5,88752;-12,12221;-3,62254
73,1165;5,88273;-12,23235;-3,64409
73,1225;5,86358;-12,4622;-3,75901
73,1235;5,65528;-13,01288;-4,13491
73,1239;5,65528;-13,01288;-4,13491
73,124;5,605;-13,15175;-4,25463
73,1276;5,53317;-13,28583;-4,40547
73,1301;5,3105;-13,49653;-4,78137
73,1313;5,11417;-13,633;-5,25783
73,1324;5,00403;-13,6761;-5,47331
73,1347;4,8077;-13,73595;-5,9402
73,1363;4,60898;-13,7575;-6,39271
73,1396;4,53476;-13,7575;-6,57468
73,1434;4,3911;-13,74314;-6,9003
73,1434;4,3911;-13,74314;-6,9003
73,1442;4,42941;-13,7599;-6,90269
73,1461;4,54673;-13,75511;-6,71834
73,1483;4,62574;-13,73835;-6,5244
73,1505;4,81728;-13,69286;-6,00245
73,152;5,06629;-13,64258;-5,29853
73,1543;5,19318;-13,62582;-4,91784
73,1564;5,43261;-13,64018;-4,16604
73,159;5,52838;-13,65694;-3,81887
73,164;5,87555;-13,75032;-2,74384
73,164;5,96414;-13,76469;-2,56906
73,1642;5,96414;-13,76469;-2,56906
73,1662;6,17483;-13,69286;-2,2602
73,1683;6,34722;-13,57075;-1,92739
73,1707;6,38553;-13,52526;-1,85077
73,1722;6,61538;-13,36005;-1,95612
73,1745;6,83326;-13,26189;-2,13809
73,1763;6,88115;-13,04161;-2,60018
73,1786;6,90748;-12,84768;-3,03115
73,1841;6,94819;-12,31854;-3,3879
73,1841;6,94819;-12,31854;-3,3879
73,1847;6,90748;-12,21559;-3,38311
73,1867;6,83087;-12,16531;-3,33283
73,1883;6,69679;-12,05278;-3,17002
73,1903;6,58665;-12,02165;-2,83961
73,1925;6,49567;-12,06236;-2,61694
73,1945;6,27061;-12,18925;-2,13809
73,1968;6,1461;-12,29221;-1,81486
73,1986;5,854;-12,43347;-1,05588
73,2042;5,26501;-12,81416;1,19474
73,2045;5,26501;-12,81416;1,19474
73,2051;5,09502;-12,9243;1,95373
73,2073;4,86038;-13,13499;3,47409
73,2087;4,88432;-13,25471;4,21871
73,211;4,98009;-13,52286;5,73429
73,2126;5,05431;-13,66173;6,46454
73,2151;5,24825;-14,01608;7,72633
73,2167;5,21473;-14,43748;8,60502
73,2185;5,1022;-14,65536;8,92825
73,2246;3,85718;-15,42392;9,58668
73,2262;3,41184;-15,59152;9,59625
73,2265;3,41184;-15,59152;9,59625
73,2267;2,39667;-15,90277;9,37837
73,2287;1,86753;-16,04164;9,16768
73,2319;0,76856;-16,30741;8,49728
73,2327;-0,28492;-16,54683;7,63295
73,2344;-0,78532;-16,66655;7,15409
73,2365;-1,81486;-16,9802;6,01921
73,2385;-2,92102;-17,38722;4,81489
73,2502;-5,1022;-18,43113;2,14288
73,2502;-5,1022;-18,43113;2,14288
73,2502;-5,65288;-18,71365;1,42699
73,2502;-6,20117;-18,9866;0,67997
73,2503;-7,13254;-19,51334;-0,7949
73,2503;-7,46535;-19,74319;-1,46051
73,2526;-7,96336;-20,14064;-2,70792
73,2546;-8,33208;-20,45908;-3,75183
73,2579;-8,47813;-20,59316;-4,16604
73,2586;-8,60981;-20,76315;-4,88671
73,2653;-8,43982;-20,79667;-5,75584
73,2653;-8,43982;-20,79667;-5,75584
73,2653;-8,3225;-20,74639;-5,80372
73,266;-8,20279;-20,69132;-5,7726
73,268;-8,00646;-20,54527;-5,55951
73,2703;-7,89632;-20,35612;-5,13811
73,2725;-7,88914;-20,23881;-4,84601
73,274;-7,93463;-19,95868;-4,20914
73,2769;-8,06152;-19,6139;-3,45973
73,2783;-8,1118;-19,4056;-3,09819
73,2835;-8,27701;-18,4862;-1,83401
73,2845;-8,3201;-18,4862;-1,54431
73,2845;-8,3201;-18,24437;-1,54431
73,2869;-8,35123;-17,75115;-1,04869
73,2895;-8,33208;-17,48778;-0,83081
73,2908;-8,2818;-16,94189;-0,3759
73,2923;-8,22912;-16,33135;0,01437
73,2943;-8,16927;-16,02009;0,15084
73,2964;-8,0304;-15,35688;0,35435
73,2983;-7,87716;-15,02647;0,42139
73,304;-7,58267;-13,633;0,60575
73,3041;-7,47253;-13,30499;0,57223
73,3042;-7,47253;-13,30499;0,57223
73,3066;-7,19719;-12,69923;0,42379
73,3083;-6,76622;-12,06236;0,26576
73,311;-6,5244;-11,76068;0,2083
73,3124;-5,90428;-11,19563;0,07662
73,3146;-4,96812;-10,91071;0,01676
73,3172;-4,4342;-10,36721;0,0431
73,3186;-3,66324;-9,85962;0,08619
73,3239;-3,5148;-9,06472;0,11014
73,3244;-3,5148;-9,06472;0,11014
73,3245;-3,55789;-8,84206;0,27774
73,3265;-3,5124;-8,56911;0,47407
73,3282;-3,14368;-7,97054;0,98644
73,3303;-2,66243;-7,43422;1,67599
73,3325;-2,47329;-7,21156;2,03992
73,3344;-2,0926;-6,88833;2,74623
73,3367;-1,94176;-6,75185;3,04791
73,3386;-1,53712;-6,54116;3,43818
73,3446;-0,29689;-6,3137;3,20833
73,3447;-0,29689;-6,3137;3,20833
73,3447;0,01915;-6,25145;2,96651
73,3469;0,54829;-6,08864;2,51159
73,3485;0,74941;-5,99766;2,31048
73,3506;1,22108;-5,8564;1,92979
73,3525;1,56107;-5,81809;1,79092
73,355;2,2171;-5,71753;1,67599
73,3563;2,86116;-5,57866;1,61853
73,3586;3,16763;-5,53317;1,55149
73,3683;4,34561;-5,40388;1,19714
73,3683;4,53236;-5,435;1,13489
73,3683;4,53236;-5,435;1,13489
73,3684;4,83404;-5,49486;1,07742
73,3684;5,23388;-5,49965;1,03193
73,3711;5,45416;-5,4781;1,02475
73,374;5,83006;-5,48049;1,02714
73,3743;5,99287;-5,48289;1,03672
73,3765;6,29694;-5,51641;1,03433
73,3786;6,44778;-5,53796;0,93616
73,3835;6,35441;-5,55951;0,43097
73,3836;6,35441;-5,55951;0,43097
73,3843;6,34962;-5,5619;0,32323
73,3858;6,33046;-5,57387;0,2107
73,3878;6,22272;-5,61457;-0,01197
73,39;6,13174;-5,63612;-0,14366
73,3922;5,88752;-5,73908;-0,38069
73,3941;5,4781;-5,854;-0,56744
73,3959;5,24346;-5,91386;-0,63209
73,3982;4,767;-6,00963;-0,73504
73,4047;4,0966;-6,22511;-0,86912
73,4058;4,0966;-6,22511;-0,86912
73,4058;3,96252;-6,273;-0,86194
73,4066;3,81887;-6,28737;-0,8356
73,4085;3,48606;-6,23709;-0,75659
73,4102;3,20115;-6,14131;-0,63209
73,4134;3,04791;-6,07667;-0,55308
73,415;2,74384;-5,8971;-0,34717
73,4164;2,4685;-5,63133;-0,09817
73,4185;2,35118;-5,49247;0,02634
73,4245;1,8819;-4,91066;0,52674
73,4245;1,78134;-4,74306;0,65843
73,4245;1,78134;-4,74306;0,65843
73,4268;1,58022;-4,36237;0,89785
73,4288;1,45572;-4,17083;1,03193
73,4309;1,22108;-3,79014;1,32643
73,4322;1,0032;-3,3855;1,65444
73,4345;0,90982;-3,18678;1,81965
73,4369;0,70152;-2,81806;2,09738
73,4384;0,60575;-2,61215;2,33921
73,445;0,36393;-1,75021;2,63849
73,4451;0,24661;-1,57064;2,72947
73,4463;0,24661;-1,57064;2,72947
73,447;0,02155;-1,30967;2,94975
73,4491;-0,22267;-1,10615;3,12453
73,4505;-0,32562;-1,01517;3,20593
73,4526;-0,57223;-0,86673;3,33522
73,4549;-0,81405;-0,69195;3,38311
73,4565;-0,93137;-0,62491;3,41184
73,4593;-1,18038;-0,5004;3,48606
73,4641;-1,64008;-0,39027;3,5531
73,4642;-1,64008;-0,39027;3,5531
73,4642;-1,72867;-0,34717;3,5531
73,4669;-1,79331;-0,2945;3,5555
73,4689;-1,8819;-0,19633;3,60099
73,4705;-2,02795;-0,10535;3,64648
73,4722;-2,12851;-0,04549;3,67282
73,4749;-2,36554;0,01915;3,7231
73,4762;-2,47807;0,02873;3,72789
73,4793;-2,66004;0,10056;3,75183
73,4839;-2,82046;0,17957;3,82366
73,484;-2,82046;0,17957;3,82366
73,4849;-2,86595;0,17718;3,81408
73,4867;-2,9713;0,20351;3,80929
73,4885;-3,02397;0,19633;3,79253
73,4903;-3,14847;0,14126;3,69437
73,4924;-3,2634;0,13408;3,64409
73,4947;-3,32086;0,13408;3,54832
73,5011;-3,42381;0,05028;3,45733
73,5011;-3,47649;0,01197;3,39029
73,504;-3,72789;-0,3783;3,05749
73,5042;-3,79493;-0,49801;2,96651
73,5042;-3,79493;-0,49801;2,96651
73,5075;-3,92661;-0,7542;2,8013
73,509;-4,01041;-1,05588;2,62173
73,5106;-4,03435;-1,21629;2,5092
73,5135;-4,00562;-1,53473;2,22189
73,5157;-3,9745;-1,71191;2,04711
73,5168;-3,84521;-2,04711;1,61853
73,5182;-3,66085;-2,43498;1,10615
73,5246;-3,17002;-3,37114;-0,07183
73,5247;-3,17002;-3,37114;-0,07183
73,5252;-3,06946;-3,63451;-0,37111
73,5266;-2,96651;-3,92182;-0,67997
73,5286;-2,72468;-4,52039;-1,37671
73,5306;-2,56427;-4,82446;-1,83162
73,5324;-2,20273;-5,45416;-2,94735
73,5342;-1,82204;-6,08864;-4,24265
73,5367;-1,6305;-6,44539;-4,96573
73,5386;-1,23545;-7,25226;-6,67763
73,5436;-0,42858;-9,33049;-11,88518
73,5436;-0,42858;-9,33049;-11,88518
73,5442;-0,23703;-9,95539;-13,70962
73,5464;-0,10295;-10,67847;-15,86686
73,5484;0,07901;-12,3808;-21,02173
73,5505;0,28252;-14,29143;-26,07844
73,5525;0,44534;-15,25153;-28,25963
73,5544;0,99841;-17,01851;-31,2812
73,5566;1,36713;-18,71605;-32,89015
73,5585;1,33361;-19,59235;-33,42168
73,5642;-0,11732;-23,48305;-34,82473
73,5642;-0,60575;-23,48305;-35,02584
73,5642;-0,60575;-24,57484;-35,02584
73,5664;-1,52276;-27,01939;-35,24851
73,5684;-1,87951;-28,24526;-35,2126
73,5706;-1,97528;-30,4456;-34,70501
73,5724;-1,31446;-32,15751;-32,97156
73,574;-0,77335;-32,72016;-31,58288
73,5765;0,78293;-33,11522;-27,96513
73,5781;2,53314;-32,73213;-23,35376
73,5834;5,186;-31,03459;-13,87243
73,5839;5,186;-30,21096;-13,87243
73,5845;5,186;-30,21096;-13,87243
73,5884;5,98808;-28,17104;-10,47495
73,5887;6,56031;-25,76958;-8,17884
73,5904;6,76383;-24,49343;-7,37676
73,5922;7,05353;-21,82142;-6,38074
73,5949;7,33845;-19,08237;-5,87076
73,599;7,42465;-17,74636;-5,67443
73,5991;7,50126;-15,20125;-5,30571
73,6047;7,13015;-10,71199;-4,41983
73,6062;7,13015;-10,71199;-4,41983
73,6062;6,87396;-9,72076;-4,11815
73,607;6,56271;-8,79417;-3,75422
73,6084;5,73429;-7,12776;-2,78694
73,6098;4,68081;-5,68401;-1,58501
73,6173;4,0559;-5,06629;-0,90025
73,6173;2,66243;-4,01999;0,55308
73,6174;1,23784;-3,5986;1,30967
73,6182;0,56744;-2,89947;2,76539
73,6238;-1,82204;-2,2171;4,6425
73,6239;-1,82204;-2,2171;4,6425
73,6252;-2,27696;-2,24583;5,00403
73,6266;-3,13171;-2,52117;5,87555
73,6289;-3,54592;-2,76778;6,4837
73,6307;-4,2642;-3,47409;8,1549
73,6333;-5,01601;-3,90506;10,39834
73,6347;-5,41346;-4,92023;11,70082
73,6364;-6,12695;-6,07906;14,45663
73,6382;-6,47891;-6,70397;15,83813
73,6438;-7,6521;-9,12219;20,57161
73,6438;-7,86998;-9,68245;21,33778
73,6445;-7,86998;-9,68245;21,33778
73,6469;-8,28419;-10,77903;22,19014
73,6479;-8,32729;-11,76786;21,71607
73,6505;-8,25785;-12,2539;21,0361
73,6521;-8,06392;-12,9243;18,95547
73,6547;-7,87956;-13,25231;17,63144
73,656;-7,40789;-13,95623;14,72
73,6581;-6,96973;-14,65775;11,68885
73,6643;-6,80692;-16,19009;4,28336
73,6643;-6,80692;-16,19009;4,28336
73,6648;-6,82129;-16,68091;1,81725
73,6665;-6,71594;-17,21244;-1,15643
73,6684;-6,24187;-18,37606;-8,89952
73,6705;-5,97372;-19,00336;-13,0895
73,6726;-5,83006;-20,35612;-19,92276
73,6746;-6,00963;-21,44791;-24,26358
73,6764;-6,11498;-21,77832;-25,3841
73,6785;-6,10061;-21,88128;-25,511
73,6841;-5,9402;-19,74319;-16,12305
73,6841;-5,9402;-19,74319;-16,12305
73,6841;-5,94738;-18,97463;-13,02964
73,6869;-6,17005;-18,24437;-10,08708
73,6884;-6,34004;-16,9371;-4,9346
73,6905;-6,70636;-15,76869;-1,0894
73,6921;-6,85481;-15,20604;0,28492
73,695;-6,89791;-13,95144;1,97528
73,6967;-6,70876;-12,57952;2,46371
73,6985;-6,57228;-11,84927;2,44216
73,7043;-6,14371;-8,94262;1,85556
73,7043;-6,23469;-8,47334;1,57783
73,7051;-6,23469;-8,47334;1,57783
73,707;-6,44539;-7,60422;1,45093
73,7088;-6,55792;-7,17804;1,59938
73,7106;-6,76861;-6,42144;2,20752
73,7126;-6,93143;-5,85879;3,02636
73,7146;-6,91227;-5,60021;3,52198
73,7161;-6,68482;-5,1453;4,60419
73,7186;-6,37595;-4,86756;5,53796
73,7241;-5,49486;-4,62574;7,35282
73,7241;-5,49486;-4,62574;7,35282
73,7245;-5,49486;-4,62574;7,35282
73,7269;-4,83165;-4,45335;8,05434
73,7284;-4,10379;-4,32406;8,38715
73,7303;-3,73986;-4,28815;8,4877
73,7327;-2,95454;-4,19238;8,71037
73,7346;-2,03992;-4,09421;8,91149
73,7371;-1,66402;-4,20914;8,72234
73,7387;-1,04151;-4,6425;8,26025
73,7443;0,19154;-5,50923;7,1493
73,7443;0,19154;-5,50923;7,1493
73,7443;0,5004;-5,77499;6,67524
73,7524;0,76617;-6,0623;6,20357
73,7524;1,20911;-6,7351;5,25064
73,7524;1,61135;-7,48929;4,3073
73,7525;1,81247;-7,87716;3,88112
73,755;2,174;-8,66249;3,20593
73,7582;2,59779;-9,02402;2,71511
73,7583;2,842;-9,62259;2,54033
73,764;3,73746;-10,71917;2,174
73,764;3,73746;-10,71917;2,174
73,7641;3,92661;-11,05916;2,09738
73,7669;4,29293;-11,73913;1,94655
73,7687;4,47011;-12,08391;1,87951
73,7708;4,87235;-12,80698;1,76697
73,7722;5,41824;-13,43667;1,81965
73,774;5,69837;-13,68567;1,90584
73,7761;6,25385;-14,10946;2,16203
73,7785;6,54355;-14,3034;2,3416
73,7848;7,69999;-15,03365;3,27776
73,7848;7,69999;-15,03365;3,27776
73,7849;7,69999;-15,03365;3,27776
73,7866;8,12856;-15,27069;3,47409
73,7882;8,51883;-15,49575;3,55789
